Segmentation	language	variation	context	dimension	AUC	StD
seg	Jap	phonemic	20	20	0.7862367916429163	0.005091857514949831
seg	Jap	phonemic	20	50	0.8037111682137362	0.004513248360989005
seg	Jap	phonemic	20	100	0.808171741401744	0.004421112781295846
seg	Jap	phonemic	20	200	0.8166904529665239	0.004743327286455158
seg	Jap	phonemic	20	500	0.8072006973271099	0.004604757074404092
seg	Jap	htk_50	20	5	0.7165173260301541	0.006794380089158821
seg	Jap	htk_50	20	10	0.7316580458264411	0.006541737473113401
seg	Jap	htk_50	20	20	0.7464356805542455	0.007005377567366173
seg	Jap	htk_50	20	50	0.7620557561827607	0.005588132199398979
seg	Jap	htk_50	20	100	0.7761578891230927	0.0063549605900604204
seg	Jap	htk_50	20	200	0.7852284389922073	0.006083043609278162
seg	Jap	htk_50	20	500	0.7730955206185844	0.005465178366573278
seg	Jap	htk_100	20	5	0.7072305089081609	0.006240963143836782
seg	Jap	htk_100	20	10	0.7270854286837808	0.006215298435296482
seg	Jap	htk_100	20	20	0.733375895267959	0.005344522670808453
seg	Jap	htk_100	20	50	0.7431059644624963	0.005882555308143759
seg	Jap	htk_100	20	100	0.7546195761925599	0.004872166725920526
seg	Jap	htk_100	20	200	0.7493931478764838	0.005052659030399077
seg	Jap	htk_100	20	500	0.7427021291213295	0.004895708613945899
seg	Jap	htk_200	20	5	0.6664277761818583	0.006226679417538275
seg	Jap	htk_200	20	10	0.6783620434758123	0.005873371464794645
seg	Jap	htk_200	20	20	0.6831987220118667	0.005856340969732669
seg	Jap	htk_200	20	50	0.6894630134506338	0.005895671150416119
seg	Jap	htk_200	20	100	0.6978391474099694	0.005727802365557466
seg	Jap	htk_200	20	200	0.7005465709044966	0.0048142094578313204
seg	Jap	htk_200	20	500	0.6933724760155972	0.005377419229653551
seg	Jap	h_2	50	5	0.595676753238775	0.03675324180068477
seg	Jap	h_2	50	10	0.6015393726164052	0.04226758618719304
seg	Jap	h_2	50	20	0.5994078354234121	0.03302067252460947
seg	Jap	h_2	50	50	0.6031539581287602	0.035688758628720896
seg	Jap	h_2	50	100	0.6054931797969736	0.04062036465640727
seg	Jap	h_2	50	200	0.5869210476208364	0.03776092830038167
seg	Jap	h_2	50	500	0.5751085945632534	0.03555511479251794
seg	Jap	h_4	50	5	0.577085996834417	0.02659810495904655
seg	Jap	h_4	50	10	0.5969066970824216	0.028506649584128595
seg	Jap	h_4	50	20	0.5864584473947722	0.02776807181588999
seg	Jap	h_4	50	50	0.5883224875559125	0.029773600821985102
seg	Jap	h_4	50	100	0.5819367976726899	0.028957091824962988
seg	Jap	h_4	50	200	0.5730978345604103	0.028254798821806773
seg	Jap	h_4	50	500	0.5663861869480391	0.02597775233554674
seg	Jap	h_8	50	5	0.5635601350885947	0.011254574143471235
seg	Jap	h_8	50	10	0.5685324418650737	0.012022449109781655
seg	Jap	h_8	50	20	0.5734254507343183	0.010700085028536383
seg	Jap	h_8	50	50	0.5645042604496294	0.01215969702581132
seg	Jap	h_8	50	100	0.5589251450568881	0.011722707985339318
seg	Jap	h_8	50	200	0.5532107073051266	0.010974031469167925
seg	Jap	h_8	50	500	0.5507966115481481	0.011552032525155862
seg	Jap	h_13	50	5	0.5659033437892662	0.01063362061242192
seg	Jap	h_13	50	10	0.5719057797547317	0.009613018167007721
seg	Jap	h_13	50	20	0.575315386382657	0.00990638804260586
seg	Jap	h_13	50	50	0.582426577287152	0.009731984367489122
seg	Jap	h_13	50	100	0.5771799508125721	0.010128908981318708
seg	Jap	h_13	50	200	0.5698705805751809	0.01033175633955922
seg	Jap	h_13	50	500	0.5623888394554463	0.009638082455104863
seg	Jap	phonemic	50	5	0.7445500782890383	0.006685527265097908
seg	Jap	phonemic	50	10	0.7692140300094923	0.006321463110293094
seg	Jap	phonemic	50	20	0.786219010250688	0.006305122788285611
seg	Jap	phonemic	50	50	0.8046191793603221	0.005590853005775289
seg	Jap	phonemic	50	100	0.8133580925548479	0.0045228961273349475
seg	Jap	phonemic	50	200	0.814393671544315	0.004435947489251537
seg	Jap	phonemic	50	500	0.802905304075381	0.003973326099934039
seg	Jap	htk_50	50	5	0.7260361450228491	0.007425720752100201
seg	Jap	htk_50	50	10	0.7438431995872521	0.006923609695875236
seg	Jap	htk_50	50	20	0.7506222238889911	0.006257984805194816
seg	Jap	htk_50	50	50	0.7635508504201567	0.0057091083488064786
seg	Jap	htk_50	50	100	0.7754595651690767	0.005680800552820674
seg	Jap	htk_50	50	200	0.7791310133667018	0.00546963948833555
seg	Jap	htk_50	50	500	0.7687368971934465	0.005086682435876185
seg	Jap	htk_100	50	5	0.7102744344732095	0.0065860850329780545
seg	Jap	htk_100	50	10	0.7265100469156583	0.006083799943058438
seg	Jap	htk_100	50	20	0.7293123100855261	0.0061266209071172565
seg	Jap	htk_100	50	50	0.7372878711886806	0.004847568830518535
seg	Jap	htk_100	50	100	0.7466513277305014	0.005942976178204237
seg	Jap	htk_100	50	200	0.7457366326758412	0.005080722052566658
seg	Jap	htk_100	50	500	0.7335136297636474	0.005123906495414507
seg	Jap	htk_200	50	5	0.6693418165252983	0.005840279769114544
seg	Jap	htk_200	50	10	0.6794981943362184	0.00593069950531528
seg	Jap	htk_200	50	20	0.6855537518369377	0.004859036925678993
seg	Jap	htk_200	50	50	0.6900122005120741	0.005609755717269213
seg	Jap	htk_200	50	100	0.6968086766720358	0.0050906519056371355
seg	Jap	htk_200	50	200	0.6936397723784826	0.004457354941694627
seg	Jap	htk_200	50	500	0.6868559766731042	0.005044417043534394
seg	Jap	h_2	100	5	0.5708074669976313	0.03820353025846442
seg	Jap	h_2	100	10	0.5791063427017865	0.038613165255655314
seg	Jap	h_2	100	20	0.5720463168971935	0.03773647892817837
seg	Jap	h_2	100	50	0.5819617499088657	0.03667178292149439
seg	Jap	h_2	100	100	0.5777805904573633	0.03650895492943176
seg	Jap	h_2	100	200	0.5768450638299706	0.03938304847226031
seg	Jap	h_2	100	500	0.5842904577380136	0.03518299977688219
seg	Jap	h_4	100	5	0.5730498954110588	0.027672425641421118
seg	Jap	h_4	100	10	0.5861381011846756	0.028966054991935046
seg	Jap	h_4	100	20	0.5877488352393441	0.02760450773032921
seg	Jap	h_4	100	50	0.5758202773812413	0.03057792675889447
seg	Jap	h_4	100	100	0.5813085502282607	0.028130556876842898
seg	Jap	h_4	100	200	0.5706108783603043	0.027375039755341054
seg	Jap	h_4	100	500	0.5710974674664541	0.02697407955333852
seg	Jap	h_8	100	5	0.5661697388200029	0.010475503831274888
seg	Jap	h_8	100	10	0.5674821116262476	0.011807577244844747
seg	Jap	h_8	100	20	0.573832407378945	0.011372297116729383
seg	Jap	h_8	100	50	0.5702555871077852	0.011500058566331272
seg	Jap	h_8	100	100	0.5593150445712363	0.012627514084742662
seg	Jap	h_8	100	200	0.5495772985229117	0.011698886307724846
seg	Jap	h_8	100	500	0.5608039218340718	0.011502910780674913
seg	Jap	h_13	100	5	0.5637918085615681	0.010168860268637576
seg	Jap	h_13	100	10	0.5718565691015143	0.010970037363426952
seg	Jap	h_13	100	20	0.579361847088368	0.010626941429445643
seg	Jap	h_13	100	50	0.5809174604434076	0.009394913867174563
seg	Jap	h_13	100	100	0.5745899391662581	0.010166219112154902
seg	Jap	h_13	100	200	0.5604049812924581	0.008876974636455226
seg	Jap	h_13	100	500	0.5548575083847609	0.009711749937490428
seg	Jap	phonemic	100	5	0.7404608377201817	0.007272378798707179
seg	Jap	phonemic	100	10	0.7621245846071126	0.0067966070779703095
seg	Jap	phonemic	100	20	0.7785311267194643	0.00573193141499905
seg	Jap	phonemic	100	50	0.7965027412603402	0.004933215868087877
seg	Jap	phonemic	100	100	0.8040262419144361	0.004201142577983236
seg	Jap	phonemic	100	200	0.802819035746111	0.004755539459543
seg	Jap	phonemic	100	500	0.7831855192638486	0.004745888192879578
seg	Jap	htk_50	100	5	0.7253492779891324	0.007044930262301514
seg	Jap	htk_50	100	10	0.7408040518126667	0.006571043211789279
seg	Jap	htk_50	100	20	0.7426605668544691	0.006457446625402125
seg	Jap	htk_50	100	50	0.7623352739138259	0.005910631605887676
seg	Jap	htk_50	100	100	0.7653624943099525	0.005172826023114881
seg	Jap	htk_50	100	200	0.7701431295868874	0.005850894931067362
seg	Jap	htk_50	100	500	0.7537437581851921	0.006135876562514257
seg	Jap	htk_100	100	5	0.7102698288278279	0.0061939623268920975
seg	Jap	htk_100	100	10	0.7263027560797211	0.005572191833253148
seg	Jap	htk_100	100	20	0.727359844155005	0.005201086452818166
seg	Jap	htk_100	100	50	0.7358529654974814	0.006099796348268379
seg	Jap	htk_100	100	100	0.7360479128242876	0.0057126189192112115
seg	Jap	htk_100	100	200	0.7361573873187099	0.005682771005298312
seg	Jap	htk_100	100	500	0.7136930649858918	0.005204218504763257
seg	Jap	htk_200	100	5	0.6690974067952621	0.006271473322471928
seg	Jap	htk_200	100	10	0.6789298510043819	0.005448953677472923
seg	Jap	htk_200	100	20	0.6847305021791398	0.005843972693854885
seg	Jap	htk_200	100	50	0.6877955055110297	0.00530870823725909
seg	Jap	htk_200	100	100	0.6927023899802711	0.005622097778763549
seg	Jap	htk_200	100	200	0.6926291348878914	0.005008051192965439
seg	Jap	htk_200	100	500	0.6619731824767665	0.005020879260028479
seg	Jap	h_2	200	5	0.5530086301876957	0.03696774594081564
seg	Jap	h_2	200	10	0.5588489295513224	0.037737759378455575
seg	Jap	h_2	200	20	0.560822847128333	0.03187666482333528
seg	Jap	h_2	200	50	0.5581373339243841	0.038624644445626466
seg	Jap	h_2	200	100	0.5605325613722328	0.0415464367293827
seg	Jap	h_2	200	200	0.5723741731422779	0.040048184466102005
seg	Jap	h_2	200	500	0.5617994430038401	0.040067160498135454
seg	Jap	h_4	200	5	0.579497666430961	0.0287983898453195
seg	Jap	h_4	200	10	0.5821641942937908	0.028966179519768466
seg	Jap	h_4	200	20	0.5797970012506697	0.02659501708640229
seg	Jap	h_4	200	50	0.5847843282436634	0.02636470566507761
seg	Jap	h_4	200	100	0.5782388608737636	0.025363322233996545
seg	Jap	h_4	200	200	0.5731343686382908	0.02480301519842269
seg	Jap	h_4	200	500	0.5701384561603775	0.028095443853803647
seg	Jap	h_8	200	5	0.5657866943666348	0.01226537079453995
seg	Jap	h_8	200	10	0.5665527312570368	0.010584037923606465
seg	Jap	h_8	200	20	0.5676375362116622	0.011239804253975564
seg	Jap	h_8	200	50	0.5685845871714815	0.01076946277594798
seg	Jap	h_8	200	100	0.5605636063481121	0.011214717870743244
seg	Jap	h_8	200	200	0.5578488835038997	0.012896947734230791
seg	Jap	h_8	200	500	0.5480897181043074	0.011580388320936738
seg	Jap	h_13	200	5	0.564079969932632	0.009923726577112952
seg	Jap	h_13	200	10	0.566217462865103	0.00980467013684864
seg	Jap	h_13	200	20	0.5781780085244238	0.010124951728995678
seg	Jap	h_13	200	50	0.5702083903009256	0.010824105474147245
seg	Jap	h_13	200	100	0.568444821065433	0.010106360877815001
seg	Jap	h_13	200	200	0.5637950806170416	0.00963121189369225
seg	Jap	h_13	200	500	0.5573570257258438	0.010405251619160278
seg	Jap	phonemic	200	5	0.7371824563878845	0.007273238705519173
seg	Jap	phonemic	200	10	0.7569133725310222	0.006237212123495694
seg	Jap	phonemic	200	20	0.7764946597603418	0.006337915680472794
seg	Jap	phonemic	200	50	0.7921355344676758	0.005534894784683857
seg	Jap	phonemic	200	100	0.7988257021892514	0.005250494916438207
seg	Jap	phonemic	200	200	0.7951742419928629	0.004981717184536169
seg	Jap	phonemic	200	500	0.7862855184856717	0.005064580573282432
seg	Jap	htk_50	200	5	0.7194065752924808	0.00738070489396205
seg	Jap	htk_50	200	10	0.7283155983750703	0.006651304798174372
seg	Jap	htk_50	200	20	0.7410692219918178	0.006813882276821498
seg	Jap	htk_50	200	50	0.7493861386420743	0.0060289399628851706
seg	Jap	htk_50	200	100	0.7595659683177594	0.006462685798065561
seg	Jap	htk_50	200	200	0.7513854245137551	0.005783320332041594
seg	Jap	htk_50	200	500	0.7408750009981463	0.0066202521848844915
seg	Jap	htk_100	200	5	0.7041237797472668	0.007162186428151425
seg	Jap	htk_100	200	10	0.7187156736049234	0.005181372844865395
seg	Jap	htk_100	200	20	0.7275873324444307	0.005127208514698414
seg	Jap	htk_100	200	50	0.726985963468299	0.005949332607927809
seg	Jap	htk_100	200	100	0.7286664023698921	0.00514782616750575
seg	Jap	htk_100	200	200	0.7197501311294034	0.005439013846013494
seg	Jap	htk_100	200	500	0.7104782533640404	0.005595084092258475
seg	Jap	htk_200	200	5	0.6636728448799677	0.006240754271068045
seg	Jap	htk_200	200	10	0.6789027306820345	0.00553559182299866
seg	Jap	htk_200	200	20	0.6779502013113813	0.0050086538809045135
seg	Jap	htk_200	200	50	0.6788948971368554	0.005849376140478848
seg	Jap	htk_200	200	100	0.6839544055868255	0.0050753011518487766
seg	Jap	htk_200	200	200	0.6723631478278134	0.005267776995479639
seg	Jap	htk_200	200	500	0.6639824074638541	0.005134903425729134
seg	Jap	h_2	500	5	0.5208014197481853	0.03488596492664772
seg	Jap	h_2	500	10	0.5378151942669139	0.043021970015472706
seg	Jap	h_2	500	20	0.5358721112307284	0.03894558128498817
seg	Jap	h_2	500	50	0.5514790737144127	0.04139800818008606
seg	Jap	h_2	500	100	0.5522400883938672	0.04048641017804006
seg	Jap	h_2	500	200	0.5511927667550973	0.040567968910351936
seg	Jap	h_2	500	500	0.5496572453588234	0.03923564751959773
seg	Jap	h_4	500	5	0.5649617832967087	0.025918135979415374
seg	Jap	h_4	500	10	0.5692015005611093	0.027991166061946668
seg	Jap	h_4	500	20	0.5791876443842561	0.023234170211377907
seg	Jap	h_4	500	50	0.569187251981034	0.02966074794818686
seg	Jap	h_4	500	100	0.5712813841131499	0.02832814517110151
seg	Jap	h_4	500	200	0.5652106079365861	0.023398325581271404
seg	Jap	h_4	500	500	0.5626059373853673	0.029476694557915895
seg	Jap	h_8	500	5	0.5558335138793388	0.012058440372122132
seg	Jap	h_8	500	10	0.5578960516077174	0.010551173327422031
seg	Jap	h_8	500	20	0.556724583354404	0.012859093393048473
seg	Jap	h_8	500	50	0.5529625625516097	0.013077436262546035
seg	Jap	h_8	500	100	0.5478919636101014	0.013422713166012618
seg	Jap	h_8	500	200	0.5496983799392335	0.014308742609694612
seg	Jap	h_8	500	500	0.5464361432659457	0.011862568330442842
seg	Jap	h_13	500	5	0.5636872070829455	0.009606729860755612
seg	Jap	h_13	500	10	0.5640186741815236	0.010146679572759484
seg	Jap	h_13	500	20	0.5692557415761575	0.00987120259691436
seg	Jap	h_13	500	50	0.5505872366527472	0.00907597119644827
seg	Jap	h_13	500	100	0.5496970008204648	0.009106579797140326
seg	Jap	h_13	500	200	0.5507760643207373	0.00996838603450319
seg	Jap	h_13	500	500	0.5502960995638787	0.010764951779188096
seg	Jap	phonemic	500	5	0.7332160432338165	0.006642749306385857
seg	Jap	phonemic	500	10	0.7495840669013941	0.005772512801907778
seg	Jap	phonemic	500	20	0.766248481711092	0.005962770162324942
seg	Jap	phonemic	500	50	0.7745146358384227	0.00520501049956131
seg	Jap	phonemic	500	100	0.7721010507317927	0.00514336724314251
seg	Jap	phonemic	500	200	0.7744845608421393	0.0046557330303037495
seg	Jap	phonemic	500	500	0.7747335649985934	0.005161276740912262
seg	Jap	htk_50	500	5	0.7003208336102646	0.007356376915344663
seg	Jap	htk_50	500	10	0.7095207360323625	0.007493683539180259
seg	Jap	htk_50	500	20	0.7167184052193157	0.007004199596320985
seg	Jap	htk_50	500	50	0.7259166720085714	0.006017551291923206
seg	Jap	htk_50	500	100	0.7240792520861271	0.006137608426783783
seg	Jap	htk_50	500	200	0.7204437640468037	0.006652476069571162
seg	Jap	htk_50	500	500	0.7207167046505026	0.006121492333080842
seg	Jap	htk_100	500	5	0.7000332748887246	0.006421882846550649
seg	Jap	htk_100	500	10	0.7096838275158549	0.006818093457774528
seg	Jap	htk_100	500	20	0.7158175383443519	0.005524163009427462
seg	Jap	htk_100	500	50	0.71284415099637	0.006452955343659553
seg	Jap	htk_100	500	100	0.7086756968630002	0.005538248169011743
seg	Jap	htk_100	500	200	0.7094313945954154	0.00617298288142694
seg	Jap	htk_100	500	500	0.7094297473073962	0.00608731743301116
seg	Jap	htk_200	500	5	0.6519385802721912	0.006094468591615365
seg	Jap	htk_200	500	10	0.6683978562914671	0.005842217657575739
seg	Jap	htk_200	500	20	0.6649893231137485	0.005384772223697516
seg	Jap	htk_200	500	50	0.6660972925927784	0.005054108417323941
seg	Jap	htk_200	500	100	0.6604769085160733	0.0054141424657560755
seg	Jap	htk_200	500	200	0.6599066540733135	0.005798463926721932
seg	Jap	htk_200	500	500	0.6600570112299754	0.005808435443249835
