Segmentation	language	variation	context	dimension	AUC	StD
rand	Jap	h_13	10	500	0.531695559743465	0.007931209733868115
rand	Jap	phonemic	10	5	0.6092441532282641	0.005640150200657621
rand	Jap	phonemic	10	10	0.609426130188314	0.0063505616458678854
rand	Jap	phonemic	10	20	0.6014500373711121	0.005627005868930385
rand	Jap	phonemic	10	50	0.5772631203907274	0.0057114852617419784
rand	Jap	phonemic	10	100	0.5676250718624657	0.005508628416617706
rand	Jap	phonemic	10	200	0.5548916891194215	0.0064909694544976896
rand	Jap	phonemic	10	500	0.5467235182100096	0.006379244304213186
rand	Jap	htk_50	10	5	0.6272981975441113	0.006111558212801369
rand	Jap	htk_50	10	10	0.6255453806496135	0.006026639653467389
rand	Jap	htk_50	10	20	0.6192072931933863	0.005859400212923832
rand	Jap	htk_50	10	50	0.601481325987418	0.0049179660331605075
rand	Jap	htk_50	10	100	0.6006327320587245	0.005582647974592589
rand	Jap	htk_50	10	200	0.5813894518920266	0.005801420410727401
rand	Jap	htk_50	10	500	0.5703276352178439	0.005550445542522073
rand	Jap	htk_100	10	5	0.6157469189713627	0.005509891952062854
rand	Jap	htk_100	10	10	0.6188076480346048	0.005252994250526501
rand	Jap	htk_100	10	20	0.6139604143866078	0.004716824859502803
rand	Jap	htk_100	10	50	0.5989080551550484	0.00483801800814898
rand	Jap	htk_100	10	100	0.5979345016066869	0.0049551144486822945
rand	Jap	htk_100	10	200	0.575248763612997	0.005224594643203518
rand	Jap	htk_100	10	500	0.5636008446620699	0.005192507054180204
rand	Jap	htk_200	10	5	0.625379134791257	0.005680218574912942
rand	Jap	htk_200	10	10	0.6284374866184504	0.005132636181024875
rand	Jap	htk_200	10	20	0.6222915840803511	0.004495267169553882
rand	Jap	htk_200	10	50	0.6049389404053259	0.005100581285151243
rand	Jap	htk_200	10	100	0.5859482943829815	0.004938830917561529
rand	Jap	htk_200	10	200	0.5700248251105947	0.005516815780950355
rand	Jap	htk_200	10	500	0.564023011886713	0.005370011054136233
rand	Jap	h_2	20	5	0.5817618248966542	0.029643830607572565
rand	Jap	h_2	20	10	0.5842346808711396	0.024453653353272826
rand	Jap	h_2	20	20	0.5937995286220632	0.02483032607207086
rand	Jap	h_2	20	50	0.5875552161383041	0.029604279143730976
rand	Jap	h_2	20	100	0.5799841642147159	0.02787833293314727
rand	Jap	h_2	20	200	0.5743832421945231	0.029184816780964472
rand	Jap	h_2	20	500	0.5759851948468399	0.029044795972488692
rand	Jap	h_4	20	5	0.5824642201689065	0.021585091419290728
rand	Jap	h_4	20	10	0.5916414403589267	0.02083990751484113
rand	Jap	h_4	20	20	0.5887313921716941	0.02024097880371418
rand	Jap	h_4	20	50	0.5709043398562299	0.021248994108193545
rand	Jap	h_4	20	100	0.564341914804495	0.022797872800653783
rand	Jap	h_4	20	200	0.5648989000320498	0.021595242494913843
rand	Jap	h_4	20	500	0.5600478348121188	0.019988513823230136
rand	Jap	h_8	20	5	0.5663363824745375	0.008448763352117836
rand	Jap	h_8	20	10	0.5734027125484136	0.008278908932496703
rand	Jap	h_8	20	20	0.5674501505255435	0.008591612175696955
rand	Jap	h_8	20	50	0.5594548817761357	0.00800455445505967
rand	Jap	h_8	20	100	0.5465938851317275	0.007461871029512625
rand	Jap	h_8	20	200	0.5440855108709641	0.007591606633627221
rand	Jap	h_8	20	500	0.5358397482527539	0.008553789912865458
rand	Jap	h_13	20	5	0.5731671501727319	0.007110967544531294
rand	Jap	h_13	20	10	0.5781506935847829	0.006852428192925977
rand	Jap	h_13	20	20	0.5671117357937346	0.00622276068145867
rand	Jap	h_13	20	50	0.5543647022421644	0.006989618450042048
rand	Jap	h_13	20	100	0.5500819297375417	0.007232434293057813
rand	Jap	h_13	20	200	0.5418729257294377	0.007381061127126588
rand	Jap	h_13	20	500	0.5304462939902631	0.0068631891147904155
rand	Jap	phonemic	20	5	0.6205310036189726	0.00605885253202356
rand	Jap	phonemic	20	10	0.6102971452101701	0.005627099294986029
rand	Jap	phonemic	20	20	0.6024481606416832	0.005450518429769784
rand	Jap	phonemic	20	50	0.5901160011728499	0.005667961535892341
rand	Jap	phonemic	20	100	0.5819280390267033	0.0058936864312607
rand	Jap	phonemic	20	200	0.5635964992281588	0.005629650621281895
rand	Jap	phonemic	20	500	0.5526120971182518	0.00602859800658763
rand	Jap	htk_50	20	5	0.6347009897714636	0.005074988458949614
rand	Jap	htk_50	20	10	0.6350962326690414	0.006005036722230228
rand	Jap	htk_50	20	20	0.6190409864703006	0.0060312109979206415
rand	Jap	htk_50	20	50	0.6017094153855163	0.005453999281646732
rand	Jap	htk_50	20	100	0.590070748465426	0.006106639446844165
rand	Jap	htk_50	20	200	0.5814009504139055	0.005547496003576129
rand	Jap	htk_50	20	500	0.5637246357712846	0.005402573863733965
rand	Jap	htk_100	20	5	0.6247934301777178	0.00501435757426781
rand	Jap	htk_100	20	10	0.6268815659132277	0.0051288866656489735
rand	Jap	htk_100	20	20	0.6145162437005527	0.005696624534581218
rand	Jap	htk_100	20	50	0.5973960484752292	0.0053974890485955045
rand	Jap	htk_100	20	100	0.5856276916484773	0.00502011235775933
rand	Jap	htk_100	20	200	0.5794281957340666	0.005070092123799898
rand	Jap	htk_100	20	500	0.563920256190443	0.005656634779536042
rand	Jap	htk_200	20	5	0.6335909357574563	0.005702348707639979
rand	Jap	htk_200	20	10	0.6318353782200908	0.0049075991202053105
rand	Jap	htk_200	20	20	0.6251941479652339	0.005073781754691293
rand	Jap	htk_200	20	50	0.6046413355436586	0.004393862876046028
rand	Jap	htk_200	20	100	0.5901046801564331	0.0057207074668200915
rand	Jap	htk_200	20	200	0.5815123442613523	0.005129831442791156
rand	Jap	htk_200	20	500	0.5645199598903362	0.0050215234440987005
rand	Jap	h_2	50	5	0.579357874557889	0.026642715845663925
rand	Jap	h_2	50	10	0.5822709230495331	0.028727362641750395
rand	Jap	h_2	50	20	0.5898219719668796	0.028066724969949882
rand	Jap	h_2	50	50	0.5884895922707303	0.03088854092373312
rand	Jap	h_2	50	100	0.5806693667867937	0.026874049178689827
rand	Jap	h_2	50	200	0.5772102085129184	0.031693048398336636
rand	Jap	h_2	50	500	0.5730698807403026	0.02700315592488771
rand	Jap	h_4	50	5	0.5828144433565173	0.02122778380308662
rand	Jap	h_4	50	10	0.592314651435704	0.020451512246367636
rand	Jap	h_4	50	20	0.5910734531319377	0.018015477036946923
rand	Jap	h_4	50	50	0.5866198450126341	0.019910139173272064
rand	Jap	h_4	50	100	0.5778664723208063	0.01847889366829913
rand	Jap	h_4	50	200	0.5793037724841568	0.020004366699926786
rand	Jap	h_4	50	500	0.578726957523256	0.022359379182985
rand	Jap	h_8	50	5	0.5829597632661037	0.008937283910218865
rand	Jap	h_8	50	10	0.581118477815989	0.006813962091291763
rand	Jap	h_8	50	20	0.5631737915586144	0.008193748889860323
rand	Jap	h_8	50	50	0.5658296397142586	0.007276707336344495
rand	Jap	h_8	50	100	0.5519432834462803	0.008074636099564885
rand	Jap	h_8	50	200	0.5533653118493718	0.008691148026474327
rand	Jap	h_8	50	500	0.5499464126083139	0.00777187537910887
rand	Jap	h_13	50	5	0.5789854034745548	0.006905340808022469
rand	Jap	h_13	50	10	0.5870224059710306	0.006215767922869279
rand	Jap	h_13	50	20	0.5765282977608407	0.006879390862793019
rand	Jap	h_13	50	50	0.5656885867270569	0.008068249749384533
rand	Jap	h_13	50	100	0.5584865759710003	0.006541119517716364
rand	Jap	h_13	50	200	0.54850234410191	0.007325101280466126
rand	Jap	h_13	50	500	0.5445215420298493	0.0072765496979026595
rand	Jap	phonemic	50	5	0.6316026165355414	0.006116950682020504
rand	Jap	phonemic	50	10	0.6282363769028286	0.005303735993790809
rand	Jap	phonemic	50	20	0.6148013737679547	0.004890762516622774
rand	Jap	phonemic	50	50	0.5967282396454481	0.00628334408069196
rand	Jap	phonemic	50	100	0.5867031443664675	0.005582493778726043
rand	Jap	phonemic	50	200	0.5778424665225382	0.0055517383317483845
rand	Jap	phonemic	50	500	0.5739422184018835	0.005618579930010947
rand	Jap	htk_50	50	5	0.6361231678058661	0.005552167864787896
rand	Jap	htk_50	50	10	0.6378135448046451	0.004971395420693015
rand	Jap	htk_50	50	20	0.6279643553772196	0.006086188517054058
rand	Jap	htk_50	50	50	0.6199166787164831	0.005166145699380472
rand	Jap	htk_50	50	100	0.6100568534910082	0.005272177253211905
rand	Jap	htk_50	50	200	0.5970310910394524	0.00472203953816726
rand	Jap	htk_50	50	500	0.5845654333795983	0.005406037392647845
rand	Jap	htk_100	50	5	0.6335347076511085	0.005829917251091887
rand	Jap	htk_100	50	10	0.6339195395248975	0.005125555316593112
