Segmentation	language	variation	context	dimension	AUC	StD
rand	Eng	h_4	50	500	0.5585890376746294	0.02426902904460233
rand	Eng	h_10	50	5	0.5622937850372985	0.010948717409538598
rand	Eng	h_10	50	10	0.5546971971571645	0.008932752692333203
rand	Eng	h_10	50	20	0.5522768001130152	0.010065943428543783
rand	Eng	h_10	50	50	0.5437283899082693	0.009414837612472702
rand	Eng	h_10	50	100	0.5372343973996421	0.009625879350133572
rand	Eng	h_10	50	200	0.5275033973905751	0.008848863806538598
rand	Eng	h_10	50	500	0.5435271041545863	0.011529348864559051
rand	Eng	h_19	50	5	0.5614900480506377	0.008919784251531707
rand	Eng	h_19	50	10	0.5715409800038902	0.007890292179979079
rand	Eng	h_19	50	20	0.5723771413586255	0.008827631985882163
rand	Eng	h_19	50	50	0.5572369458272772	0.009355143976722682
rand	Eng	h_19	50	100	0.5514099650003975	0.007978774452158327
rand	Eng	h_19	50	200	0.5457975981531095	0.00939007598119549
rand	Eng	h_19	50	500	0.540516847692049	0.008505953260721073
rand	Eng	phonemic	50	5	0.599472811705101	0.008026397549089842
rand	Eng	phonemic	50	10	0.6106252456519173	0.006288348397736584
rand	Eng	phonemic	50	20	0.608156088385969	0.0074381350661333855
rand	Eng	phonemic	50	50	0.5808075672055404	0.007998417831209137
rand	Eng	phonemic	50	100	0.587992257991833	0.007895527441948515
rand	Eng	phonemic	50	200	0.5746538239258936	0.006917981559605604
rand	Eng	phonemic	50	500	0.5664941198032125	0.007400229726045574
rand	Eng	htk_80	50	5	0.6082165050689176	0.007137844314534985
rand	Eng	htk_80	50	10	0.6144055246103153	0.006441093788111767
rand	Eng	htk_80	50	20	0.6141117875128891	0.007055741717585539
rand	Eng	htk_80	50	50	0.6034119615909916	0.006704574446441969
rand	Eng	htk_80	50	100	0.5954796393271601	0.006818293737758617
rand	Eng	htk_80	50	200	0.5760223858801617	0.0075204009569479055
rand	Eng	htk_80	50	500	0.5719541707895819	0.006105653492469983
rand	Eng	htk_160	50	5	0.60114269355771	0.006438567229344031
rand	Eng	htk_160	50	10	0.6093000986721129	0.006573396275797899
rand	Eng	htk_160	50	20	0.6135030926345482	0.00635244617151099
rand	Eng	htk_160	50	50	0.5846966892515993	0.00694685864499958
rand	Eng	htk_160	50	100	0.571826692780788	0.0068012101859522365
rand	Eng	htk_160	50	200	0.5753532845059108	0.005912724295755654
rand	Eng	htk_160	50	500	0.5675638919013086	0.0066283251317917884
rand	Eng	htk_320	50	5	0.6051498617066874	0.006021993610538314
rand	Eng	htk_320	50	10	0.6177856171724507	0.006553100151910526
rand	Eng	htk_320	50	20	0.6083958575544632	0.005938642957578604
rand	Eng	htk_320	50	50	0.5974825854905437	0.005829698136345001
rand	Eng	htk_320	50	100	0.5974556024813005	0.005751567715814056
rand	Eng	htk_320	50	200	0.5842271743488407	0.006347740940264253
rand	Eng	htk_320	50	500	0.5770111621855001	0.005340635347998798
rand	Eng	h_2	100	5	0.575555963248346	0.03669760205152086
rand	Eng	h_2	100	10	0.5837728401436775	0.034576759668176145
rand	Eng	h_2	100	20	0.5982595032637993	0.03776847681267258
rand	Eng	h_2	100	50	0.5922387659332078	0.037494544045202916
rand	Eng	h_2	100	100	0.5889163009236078	0.03826326807676999
rand	Eng	h_2	100	200	0.5905297721539057	0.033506611037815194
rand	Eng	h_2	100	500	0.5911227801715672	0.034575846807126755
rand	Eng	h_4	100	5	0.5667223366860001	0.020235305531520646
rand	Eng	h_4	100	10	0.5703565971283839	0.027904038280029596
rand	Eng	h_4	100	20	0.5707414379152075	0.025994440967993925
rand	Eng	h_4	100	50	0.5721802936539495	0.02397355761619153
rand	Eng	h_4	100	100	0.5642184195507813	0.02506564493260814
rand	Eng	h_4	100	200	0.5689687796415351	0.02288159324400511
rand	Eng	h_4	100	500	0.5757926334028167	0.024228833749666952
rand	Eng	h_10	100	5	0.5572354246876703	0.009637558899522931
rand	Eng	h_10	100	10	0.555716595858216	0.008523298028245986
rand	Eng	h_10	100	20	0.5481007453643105	0.009144302846861173
rand	Eng	h_10	100	50	0.5444770691341368	0.00990745739697568
rand	Eng	h_10	100	100	0.5363348131333772	0.009956039714148244
rand	Eng	h_10	100	200	0.530790362370137	0.008563074931472587
rand	Eng	h_10	100	500	0.5341286998990364	0.010429889222371308
rand	Eng	h_19	100	5	0.5735873935025773	0.007806392946510686
rand	Eng	h_19	100	10	0.5670355416918295	0.008267426053776296
rand	Eng	h_19	100	20	0.5721666372134616	0.008326805335935253
rand	Eng	h_19	100	50	0.568761565326708	0.008515395214058342
rand	Eng	h_19	100	100	0.5628833480651694	0.007921167775885748
rand	Eng	h_19	100	200	0.5574220745057026	0.008390301502905186
rand	Eng	h_19	100	500	0.5448399407949062	0.008070539646331636
rand	Eng	phonemic	100	5	0.6041004188880773	0.00669196449267376
rand	Eng	phonemic	100	10	0.6110239320282702	0.006568190773276424
rand	Eng	phonemic	100	20	0.6152858104823394	0.006748016477591526
rand	Eng	phonemic	100	50	0.6015484687568664	0.0069802945042144885
rand	Eng	phonemic	100	100	0.6031047370981945	0.0065171839201505445
rand	Eng	phonemic	100	200	0.5885293656276004	0.006710869014606689
rand	Eng	phonemic	100	500	0.5789876594109744	0.007719437258501327
rand	Eng	htk_80	100	5	0.6119672918521706	0.00645426136735478
rand	Eng	htk_80	100	10	0.6195971009300913	0.006589711708021369
rand	Eng	htk_80	100	20	0.6093896904900066	0.006535859809156404
rand	Eng	htk_80	100	50	0.6007424031643965	0.006718581508152937
rand	Eng	htk_80	100	100	0.5858283706527324	0.005792265930883242
rand	Eng	htk_80	100	200	0.5944318967067502	0.006791263176124481
rand	Eng	htk_80	100	500	0.5741153063667378	0.006597325975535425
rand	Eng	htk_160	100	5	0.6085664658016917	0.005514003682782916
rand	Eng	htk_160	100	10	0.612404973809607	0.0066367999253622734
rand	Eng	htk_160	100	20	0.6083874300668399	0.0057241876533229916
rand	Eng	htk_160	100	50	0.5894168339823008	0.0060324066010515485
rand	Eng	htk_160	100	100	0.586626794648701	0.0060379084014006296
rand	Eng	htk_160	100	200	0.5830023483561633	0.006886835431891879
rand	Eng	htk_160	100	500	0.5632202360452064	0.006763838500204728
rand	Eng	htk_320	100	5	0.6045855742777948	0.005583363215394553
rand	Eng	htk_320	100	10	0.6215930560669519	0.006031422412205001
rand	Eng	htk_320	100	20	0.619275919291955	0.005691774973088964
rand	Eng	htk_320	100	50	0.6036674999229947	0.006154259748356485
rand	Eng	htk_320	100	100	0.596809481313562	0.005736678432304598
rand	Eng	htk_320	100	200	0.5926755820146071	0.006631516384493569
rand	Eng	htk_320	100	500	0.5921837660998704	0.006638086171529593
rand	Eng	h_2	200	5	0.5823255066989989	0.036029334287685184
rand	Eng	h_2	200	10	0.5807073646847691	0.02668507606203253
rand	Eng	h_2	200	20	0.5964777355544725	0.032005941404521135
rand	Eng	h_2	200	50	0.5869705529723581	0.03262470560519082
rand	Eng	h_2	200	100	0.5910515350198707	0.034657215098882255
rand	Eng	h_2	200	200	0.5880110204959841	0.03838621548302593
rand	Eng	h_2	200	500	0.5911294258314153	0.036927062049639796
rand	Eng	h_4	200	5	0.5630882163163359	0.023797550362208392
rand	Eng	h_4	200	10	0.5645022190871577	0.02925805095333154
rand	Eng	h_4	200	20	0.5606218669803421	0.02144426474162807
rand	Eng	h_4	200	50	0.5589224574566104	0.025913556636525795
rand	Eng	h_4	200	100	0.5608885088328469	0.025833133590113803
rand	Eng	h_4	200	200	0.5663926999793234	0.026381863729586324
rand	Eng	h_4	200	500	0.5742206639529385	0.025115053034070463
rand	Eng	h_10	200	5	0.5635233694310563	0.01033998677547177
rand	Eng	h_10	200	10	0.5598099728525241	0.009418272089457138
rand	Eng	h_10	200	20	0.5573513032796711	0.00833697790019489
rand	Eng	h_10	200	50	0.5507499748474516	0.00899185915632164
rand	Eng	h_10	200	100	0.5401038283202348	0.009352594972639502
rand	Eng	h_10	200	200	0.5352207890546914	0.00978049840418237
rand	Eng	h_10	200	500	0.5355547116001736	0.009952292132791505
rand	Eng	h_19	200	5	0.5625851975055245	0.008906099085365556
rand	Eng	h_19	200	10	0.5666564289183679	0.008532507867735078
rand	Eng	h_19	200	20	0.5694810169714144	0.008238419589443035
rand	Eng	h_19	200	50	0.5668112932131468	0.007510004331556835
rand	Eng	h_19	200	100	0.561789396405857	0.008244080724809382
rand	Eng	h_19	200	200	0.5558926915254148	0.00936663607283693
rand	Eng	h_19	200	500	0.5546522411436796	0.00864088108838685
rand	Eng	phonemic	200	5	0.6146440887150312	0.007054259781169805
rand	Eng	phonemic	200	10	0.6104360057184749	0.007515982779781729
rand	Eng	phonemic	200	20	0.6157023310590245	0.0071844927575749565
rand	Eng	phonemic	200	50	0.6079176488179008	0.007796293387032896
rand	Eng	phonemic	200	100	0.5995984001482594	0.00746618795254421
rand	Eng	phonemic	200	200	0.6016040870459213	0.005623493242371008
rand	Eng	phonemic	200	500	0.5931413599682589	0.0076889833697914075
rand	Eng	htk_80	200	5	0.6116811621770459	0.0068029992892849195
rand	Eng	htk_80	200	10	0.6147469574429052	0.006745392814278455
rand	Eng	htk_80	200	20	0.6186456391494167	0.00593907779633883
rand	Eng	htk_80	200	50	0.6063861676511285	0.005879280903038517
rand	Eng	htk_80	200	100	0.6072673042351336	0.006456759837047569
rand	Eng	htk_80	200	200	0.5965042440794128	0.00710263743239322
rand	Eng	htk_80	200	500	0.5870279344478773	0.006871287984951227
rand	Eng	htk_160	200	5	0.6025085580519218	0.00577294511893988
rand	Eng	htk_160	200	10	0.6198968944480803	0.006511668809331159
rand	Eng	htk_160	200	20	0.6061670697665708	0.006322704074239216
rand	Eng	htk_160	200	50	0.593259699264107	0.0065021471984763315
rand	Eng	htk_160	200	100	0.5823452699678505	0.006477218211227359
rand	Eng	htk_160	200	200	0.5786372683258214	0.006352533078841026
rand	Eng	htk_160	200	500	0.5816541105720041	0.0060695948144557175
rand	Eng	htk_320	200	5	0.6036131011857678	0.006416431187258925
rand	Eng	htk_320	200	10	0.6178300704593795	0.006346084261257162
rand	Eng	htk_320	200	20	0.6150003607126044	0.006215553332969355
rand	Eng	htk_320	200	50	0.5990182212800368	0.006326151955462504
rand	Eng	htk_320	200	100	0.5952863428655889	0.006045045281806107
rand	Eng	htk_320	200	200	0.5897480710989601	0.006602102174496267
rand	Eng	htk_320	200	500	0.591919723423321	0.006558106161949973
rand	Eng	h_2	500	5	0.5425611059297407	0.035186449331433535
rand	Eng	h_2	500	10	0.5457547598284072	0.03345540664376639
rand	Eng	h_2	500	20	0.5563477214294094	0.03905909657485642
rand	Eng	h_2	500	50	0.5599577257822902	0.03623058248033305
rand	Eng	h_2	500	100	0.5648494771848775	0.03592842006794726
rand	Eng	h_2	500	200	0.5661479165596246	0.03734331687527071
rand	Eng	h_2	500	500	0.5692575006492983	0.03993779408794193
rand	Eng	h_4	500	5	0.5468732163574657	0.023350739076045887
rand	Eng	h_4	500	10	0.5497552455209833	0.02608317080516826
rand	Eng	h_4	500	20	0.5568251762916551	0.02628784639349855
rand	Eng	h_4	500	50	0.5640602693947153	0.026214630426265696
rand	Eng	h_4	500	100	0.5672530247449182	0.02892916116864421
rand	Eng	h_4	500	200	0.565617896775958	0.026023855290091085
rand	Eng	h_4	500	500	0.566010922736348	0.022843170927577466
rand	Eng	h_10	500	5	0.5590172834063264	0.00920598226399707
rand	Eng	h_10	500	10	0.5645256738637583	0.009669384267256324
rand	Eng	h_10	500	20	0.5525692837488841	0.00962811913799136
rand	Eng	h_10	500	50	0.5470838684308692	0.009394998194891683
rand	Eng	h_10	500	100	0.5359469986497966	0.01037666306877227
rand	Eng	h_10	500	200	0.5357800089196918	0.009927397895560817
rand	Eng	h_10	500	500	0.5343564850167142	0.009853445222472182
rand	Eng	h_19	500	5	0.5551973174431868	0.007902746354155082
