Segmentation	language	variation	context	dimension	AUC	StD
gold	Jap	htk_100	5	500	0.7774523141907721	0.004314879421685642
gold	Jap	htk_200	5	5	0.7314903533328299	0.004383327088159539
gold	Jap	htk_200	5	10	0.7429511956692219	0.004159606488425496
gold	Jap	htk_200	5	20	0.7453044820578785	0.0046175033317166075
gold	Jap	htk_200	5	50	0.7495876877288937	0.004021661686938238
gold	Jap	htk_200	5	100	0.7554394913812871	0.003629911574851422
gold	Jap	htk_200	5	200	0.7580657220353231	0.0038534195845729077
gold	Jap	htk_200	5	500	0.7524638665837893	0.0038238020592773836
gold	Jap	h_2	10	5	0.5361359112283726	0.03289616937260291
gold	Jap	h_2	10	10	0.529552568639486	0.036977541056658986
gold	Jap	h_2	10	20	0.5362486004442675	0.03664745074454812
gold	Jap	h_2	10	50	0.5323748895336591	0.03639632576694533
gold	Jap	h_2	10	100	0.5322640764011383	0.03550345668466035
gold	Jap	h_2	10	200	0.5386827703392121	0.03680168413490227
gold	Jap	h_2	10	500	0.5242445472359927	0.0378608130846517
gold	Jap	h_4	10	5	0.5347972018534773	0.022469880512180636
gold	Jap	h_4	10	10	0.531559152119538	0.025109827426686274
gold	Jap	h_4	10	20	0.534784711452756	0.023609770904835386
gold	Jap	h_4	10	50	0.53478361267693	0.02372224303038156
gold	Jap	h_4	10	100	0.5270009731625251	0.022234108492644684
gold	Jap	h_4	10	200	0.5394060296208981	0.023365374497291393
gold	Jap	h_4	10	500	0.5419951822002093	0.02081353102280797
gold	Jap	h_8	10	5	0.5785001097102477	0.009893132598155038
gold	Jap	h_8	10	10	0.5771298764576848	0.012427460933669815
gold	Jap	h_8	10	20	0.5728094414953921	0.010315982959495828
gold	Jap	h_8	10	50	0.5686582979921787	0.011099900669986609
gold	Jap	h_8	10	100	0.5661000835414282	0.010936860705717302
gold	Jap	h_8	10	200	0.5665569008224937	0.010305571640280885
gold	Jap	h_8	10	500	0.546553441423191	0.012019566643218058
gold	Jap	h_13	10	5	0.5974481164312454	0.009953460290342206
gold	Jap	h_13	10	10	0.6060686740623301	0.011727875779180438
gold	Jap	h_13	10	20	0.6038514540468313	0.011928786460610755
gold	Jap	h_13	10	50	0.5934154630489299	0.011305190245953447
