Segmentation	language	variation	context	dimension	AUC	StD
seg	Eng	phonemic	10	5	0.6444843618265006	0.008668234720699703
seg	Eng	phonemic	10	10	0.6942770556082293	0.007603488035975066
seg	Eng	phonemic	10	20	0.7159621266349565	0.007553772928567237
seg	Eng	phonemic	10	50	0.7499149320357945	0.006453927928346832
seg	Eng	phonemic	10	100	0.7698052134212593	0.006309816658044652
seg	Eng	phonemic	10	200	0.7868196170930336	0.006144719454153563
seg	Eng	phonemic	10	500	0.7948979624906005	0.005847443477708924
seg	Eng	htk_80	10	5	0.6235504156166577	0.007688965705362175
seg	Eng	htk_80	10	10	0.6682873820515214	0.006632252438499398
seg	Eng	htk_80	10	20	0.6824482809102911	0.006653764790549674
seg	Eng	htk_80	10	50	0.6951663803112151	0.007422741037869839
seg	Eng	htk_80	10	100	0.7247710239074685	0.005890903043018828
seg	Eng	htk_80	10	200	0.7273645239129407	0.006160346894604402
seg	Eng	htk_80	10	500	0.747037016916278	0.006122367539688961
seg	Eng	htk_160	10	5	0.6288347117148926	0.0072058738749999655
seg	Eng	htk_160	10	10	0.653725340975084	0.005610801141123307
seg	Eng	htk_160	10	20	0.6694589829121499	0.006174899797596897
seg	Eng	htk_160	10	50	0.6963141560175249	0.006040756240865398
seg	Eng	htk_160	10	100	0.7109897780770561	0.0054132179755765055
seg	Eng	htk_160	10	200	0.7248135122524545	0.004941039854617429
seg	Eng	htk_160	10	500	0.7312083129886041	0.004993372089574584
seg	Eng	htk_320	10	5	0.6051057273806888	0.00640938184391686
seg	Eng	htk_320	10	10	0.6360496398638167	0.005266791914571838
seg	Eng	htk_320	10	20	0.6452224833533933	0.006151864791528466
seg	Eng	htk_320	10	50	0.6625271859308219	0.004998305743199255
seg	Eng	htk_320	10	100	0.6774052014219323	0.005640266673106274
seg	Eng	htk_320	10	200	0.6811742808430005	0.005376431647057483
seg	Eng	htk_320	10	500	0.7043801737219317	0.005248304445068114
seg	Eng	h_2	20	5	0.6224587481922663	0.0622167545459586
seg	Eng	h_2	20	10	0.6335515006808996	0.05608929987719889
seg	Eng	h_2	20	20	0.633202099095899	0.05799456622309191
seg	Eng	h_2	20	50	0.6210647378622194	0.05728847294944721
seg	Eng	h_2	20	100	0.6034772921624983	0.0588939677776455
seg	Eng	h_2	20	200	0.6193021454682506	0.05148893430810681
seg	Eng	h_2	20	500	0.6309726020431667	0.04874413217349385
seg	Eng	h_4	20	5	0.5720583766805046	0.029433299330253557
seg	Eng	h_4	20	10	0.5822628498179938	0.02883134267477588
seg	Eng	h_4	20	20	0.5783536668835021	0.029338554668130627
seg	Eng	h_4	20	50	0.5753278241120156	0.03484574669120998
seg	Eng	h_4	20	100	0.5770276226617539	0.0324936573503261
seg	Eng	h_4	20	200	0.5640763075162818	0.031928699637829606
seg	Eng	h_4	20	500	0.5755695975879209	0.03181893060287206
seg	Eng	h_10	20	5	0.5263731000902707	0.01401422433112302
seg	Eng	h_10	20	10	0.5464749256186431	0.012311321547568905
seg	Eng	h_10	20	20	0.5272628201400678	0.013365797497898742
seg	Eng	h_10	20	50	0.5273272953191327	0.01251865287163901
seg	Eng	h_10	20	100	0.5316375448843673	0.012624749648092421
seg	Eng	h_10	20	200	0.5358573648775757	0.011817662664489864
seg	Eng	h_10	20	500	0.5415941290203876	0.013440234232383445
seg	Eng	h_19	20	5	0.5312170638722037	0.012017346098579436
seg	Eng	h_19	20	10	0.5481464894212436	0.011941002609396588
seg	Eng	h_19	20	20	0.5402651513589	0.01275897388939058
seg	Eng	h_19	20	50	0.5471692366616179	0.01359924180712464
seg	Eng	h_19	20	100	0.5533561875079391	0.011092455938661169
seg	Eng	h_19	20	200	0.5531948974515154	0.012309266008913557
seg	Eng	h_19	20	500	0.5407614204725348	0.01169747578594132
seg	Eng	phonemic	20	5	0.6619898052686412	0.00812725305578314
seg	Eng	phonemic	20	10	0.7217944113561969	0.006759020176932374
