Segmentation	language	variation	context	dimension	AUC	StD
gold	Jap	htk_50	10	100	0.6786398865678949	0.02815633824943898
gold	Jap	htk_50	10	200	0.682277151601949	0.02975595570555463
gold	Jap	htk_50	10	500	0.67519724974898	0.034362459277110576
gold	Jap	htk_100	10	5	0.7058028910641996	0.031382801427567844
gold	Jap	htk_100	10	10	0.7200508073252674	0.029335506131495093
gold	Jap	htk_100	10	20	0.7196826621093197	0.029151908289747237
gold	Jap	htk_100	10	50	0.6891543722667454	0.02970386964177847
gold	Jap	htk_100	10	100	0.6941134772586256	0.02839068538386728
gold	Jap	htk_100	10	200	0.6929149979502065	0.032029638861241175
gold	Jap	htk_100	10	500	0.6944433217725774	0.02857495154016477
gold	Jap	htk_200	10	5	0.6632159373601563	0.03364343288632212
gold	Jap	htk_200	10	10	0.6699217833618046	0.03192204911488009
gold	Jap	htk_200	10	20	0.6702547282902921	0.03137919934758977
gold	Jap	htk_200	10	50	0.6238396405440944	0.032171116399004544
gold	Jap	htk_200	10	100	0.6100760739058859	0.030791654987244087
gold	Jap	htk_200	10	200	0.6083938934290343	0.030695632839537565
gold	Jap	htk_200	10	500	0.6190087187545452	0.032650403590997114
gold	Jap	h_2	20	5	0.5685493874635799	0.06916568646596861
gold	Jap	h_2	20	10	0.5637452599193924	0.07907478018815996
gold	Jap	h_2	20	20	0.5254889476497108	0.09476092019266913
gold	Jap	h_2	20	50	0.522502072163308	0.07879331501088578
gold	Jap	h_2	20	100	0.5231719549076062	0.08782383997717805
gold	Jap	h_2	20	200	0.5120765498191973	0.08178796817202347
gold	Jap	h_2	20	500	0.5126102156752028	0.07845839709349409
gold	Jap	h_4	20	5	0.45124693780681324	0.06806588048418985
gold	Jap	h_4	20	10	0.4431389747352499	0.0660500842780266
gold	Jap	h_4	20	20	0.4366900651426584	0.0660877416512825
gold	Jap	h_4	20	50	0.48010976265024236	0.06837045977376388
gold	Jap	h_4	20	100	0.493361397998152	0.07075228097413121
gold	Jap	h_4	20	200	0.4990938469003913	0.0710172687912545
gold	Jap	h_4	20	500	0.5009122080362488	0.07155841846471392
gold	Jap	h_8	20	5	0.43799640881701996	0.05254715302395454
gold	Jap	h_8	20	10	0.44218030046248236	0.06424275026546081
gold	Jap	h_8	20	20	0.46744592172375027	0.05688950118317381
gold	Jap	h_8	20	50	0.45969407850228067	0.055767778291920554
gold	Jap	h_8	20	100	0.46648807503959966	0.056065224182706264
gold	Jap	h_8	20	200	0.45509201235099206	0.04801652575112866
gold	Jap	h_8	20	500	0.4652410471390225	0.059777639369557246
gold	Jap	h_13	20	5	0.521365179941006	0.05760749944206366
gold	Jap	h_13	20	10	0.5240735200838356	0.0575487177556364
gold	Jap	h_13	20	20	0.5413442036206364	0.05765145503402481
gold	Jap	h_13	20	50	0.5720230427644346	0.056732532281787186
gold	Jap	h_13	20	100	0.5739300729302905	0.051181345073957295
gold	Jap	h_13	20	200	0.5687207960966136	0.050002997342769855
gold	Jap	h_13	20	500	0.5704016176190426	0.051699716584380155
gold	Jap	phonemic	20	5	0.6522526708263442	0.049069242441390826
gold	Jap	phonemic	20	10	0.7079899368217072	0.044284747594459925
gold	Jap	phonemic	20	20	0.6903854531480782	0.04412796156223111
gold	Jap	phonemic	20	50	0.7039593816759276	0.03833589123987936
gold	Jap	phonemic	20	100	0.7019505182295508	0.04285011145061979
gold	Jap	phonemic	20	200	0.7086848024244148	0.043877930112596907
gold	Jap	phonemic	20	500	0.7042847890384114	0.04092817273342352
gold	Jap	htk_50	20	5	0.7247273550428933	0.03340697915138573
gold	Jap	htk_50	20	10	0.7344822622234343	0.031844257398826216
gold	Jap	htk_50	20	20	0.7029356151938994	0.03652314177981919
gold	Jap	htk_50	20	50	0.6852904152573092	0.029989302081132665
gold	Jap	htk_50	20	100	0.6807406675697878	0.030642117476059386
gold	Jap	htk_50	20	200	0.6838954539240315	0.03135810829597412
gold	Jap	htk_50	20	500	0.6854865267115129	0.03126361033534363
gold	Jap	htk_100	20	5	0.6798941266942102	0.03322217520459044
gold	Jap	htk_100	20	10	0.6769420137770494	0.03222836625708215
gold	Jap	htk_100	20	20	0.6613049656615941	0.03015677036094228
gold	Jap	htk_100	20	50	0.6460365933916061	0.027129473281812738
gold	Jap	htk_100	20	100	0.6495716723770896	0.03043841407008052
gold	Jap	htk_100	20	200	0.6514674313648172	0.02934111565313338
gold	Jap	htk_100	20	500	0.657568552394226	0.023478370990595552
gold	Jap	htk_200	20	5	0.6387609192402356	0.03374480545250431
gold	Jap	htk_200	20	10	0.634970814361792	0.03542617435370719
gold	Jap	htk_200	20	20	0.6100201456759082	0.03389764050919221
gold	Jap	htk_200	20	50	0.5933398892652655	0.029068793869570026
gold	Jap	htk_200	20	100	0.5865487855304377	0.03461570415005219
gold	Jap	htk_200	20	200	0.5853142154883889	0.031398348862471906
gold	Jap	htk_200	20	500	0.5849389862526253	0.029596229624499034
gold	Jap	h_2	50	5	0.5505453089146546	0.08431736499439756
gold	Jap	h_2	50	10	0.5655278022581419	0.07877166578260314
gold	Jap	h_2	50	20	0.572673210352511	0.07659189916479926
gold	Jap	h_2	50	50	0.5843023756961483	0.07338525089614004
gold	Jap	h_2	50	100	0.5743239404004882	0.08037529710088351
gold	Jap	h_2	50	200	0.5675131517066873	0.08679564464101339
gold	Jap	h_2	50	500	0.5621272103668015	0.08705602255370067
gold	Jap	h_4	50	5	0.44287391228058204	0.08537423323539078
gold	Jap	h_4	50	10	0.47520416030427504	0.07652401752659856
gold	Jap	h_4	50	20	0.46833456927339046	0.08003078948139025
gold	Jap	h_4	50	50	0.4707513865269133	0.07961664854883196
gold	Jap	h_4	50	100	0.48255666836528716	0.0674463701596291
gold	Jap	h_4	50	200	0.48884209071310925	0.07210880042784389
gold	Jap	h_4	50	500	0.48816802251770075	0.07665471483813871
gold	Jap	h_8	50	5	0.4331910895719492	0.05530113424409993
gold	Jap	h_8	50	10	0.4343405291732659	0.053987362922739174
gold	Jap	h_8	50	20	0.4432604306175304	0.06019248099597068
gold	Jap	h_8	50	50	0.42596543113910584	0.06264478281144703
gold	Jap	h_8	50	100	0.4320451965147211	0.06288233567141996
gold	Jap	h_8	50	200	0.43954186810344514	0.06184623693089564
gold	Jap	h_8	50	500	0.4394523971061181	0.07128299018840359
gold	Jap	h_13	50	5	0.4486384153715195	0.06658901896730879
gold	Jap	h_13	50	10	0.45503736371252046	0.06398105318617485
gold	Jap	h_13	50	20	0.4519525825692374	0.06761823380511507
gold	Jap	h_13	50	50	0.4336779120044156	0.05981664204958872
gold	Jap	h_13	50	100	0.44088869420211835	0.06459011871537512
gold	Jap	h_13	50	200	0.44669449712297316	0.07048988476628176
gold	Jap	h_13	50	500	0.43902551636805676	0.061900534013453856
gold	Jap	phonemic	50	5	0.581297429326459	0.038580688684939544
gold	Jap	phonemic	50	10	0.6493122494734009	0.041578674864263206
gold	Jap	phonemic	50	20	0.635819898565182	0.0452468805401759
gold	Jap	phonemic	50	50	0.6365523821905307	0.044684380617856324
gold	Jap	phonemic	50	100	0.6408924286081396	0.04074964108318461
gold	Jap	phonemic	50	200	0.6440176853315096	0.03873436211990647
gold	Jap	phonemic	50	500	0.6423911417032064	0.047024323224883105
gold	Jap	htk_50	50	5	0.6549028517076266	0.03692885192419346
gold	Jap	htk_50	50	10	0.5975089077730249	0.034111202284336
gold	Jap	htk_50	50	20	0.5975514385801539	0.032848784937034296
gold	Jap	htk_50	50	50	0.5984038725737516	0.034958724193237777
gold	Jap	htk_50	50	100	0.6028495443268315	0.03354953541785955
gold	Jap	htk_50	50	200	0.6024416739390683	0.039034895597801676
gold	Jap	htk_50	50	500	0.5989654510291919	0.0371312391335211
gold	Jap	htk_100	50	5	0.6467823943792854	0.027522447594464934
gold	Jap	htk_100	50	10	0.6397532046267991	0.03204341593263709
gold	Jap	htk_100	50	20	0.6418407636488109	0.027010948447821478
gold	Jap	htk_100	50	50	0.6387432818945117	0.032141748708803666
gold	Jap	htk_100	50	100	0.6474872438157248	0.03092242087733401
gold	Jap	htk_100	50	200	0.6417732533212752	0.03099040938520802
gold	Jap	htk_100	50	500	0.6475528174981683	0.03335572498303651
gold	Jap	htk_200	50	5	0.5865951911414196	0.03564794245931201
