Segmentation	language	variation	context	dimension	AUC	StD
gold	Eng	h_2	20	20	0.5243023484421578	0.03424869472279748
gold	Eng	h_2	20	50	0.5199500786923177	0.03288629045262075
gold	Eng	h_2	20	100	0.5298388304687726	0.03514325438781914
gold	Eng	h_2	20	200	0.5416802703055559	0.03429462608316499
gold	Eng	h_2	20	500	0.5430670342500356	0.03336292688598365
gold	Eng	h_4	20	5	0.5152882528313796	0.020587432666953544
gold	Eng	h_4	20	10	0.5229498183764499	0.019872662495813542
gold	Eng	h_4	20	20	0.5283162978284603	0.021304353864482446
gold	Eng	h_4	20	50	0.5135632987502664	0.019733151983082623
gold	Eng	h_4	20	100	0.5176581389019477	0.019292399355590132
gold	Eng	h_4	20	200	0.5129388799085116	0.019282921791906125
gold	Eng	h_4	20	500	0.5090631041602598	0.018221349255790185
gold	Eng	h_10	20	5	0.5563010849064556	0.018996590745954948
gold	Eng	h_10	20	10	0.5767141914676303	0.01622778683500049
gold	Eng	h_10	20	20	0.5677405071675466	0.016595711714721507
gold	Eng	h_10	20	50	0.5714537208156769	0.015325707231266368
gold	Eng	h_10	20	100	0.5390917751927154	0.015701965764091406
gold	Eng	h_10	20	200	0.560262447817546	0.015372034847712027
gold	Eng	h_10	20	500	0.566241454457581	0.015478629272263006
gold	Eng	h_19	20	5	0.5634039223291175	0.01913984044907934
gold	Eng	h_19	20	10	0.5874214328344718	0.02057733221086305
gold	Eng	h_19	20	20	0.5968706175358736	0.017110337926033885
gold	Eng	h_19	20	50	0.599371735270074	0.018462842546848164
gold	Eng	h_19	20	100	0.6066201252674882	0.017339052265661486
gold	Eng	h_19	20	200	0.597528475581164	0.01579617349509918
gold	Eng	h_19	20	500	0.5789410866297159	0.016436902810815234
gold	Eng	phonemic	20	5	0.6867663720064248	0.007229741539629856
gold	Eng	phonemic	20	10	0.7484552335738316	0.007281830167302953
gold	Eng	phonemic	20	20	0.7755233001138362	0.005828462595772919
gold	Eng	phonemic	20	50	0.7929829236260083	0.005616210232129055
gold	Eng	phonemic	20	100	0.7902809807009338	0.0055028812623234245
gold	Eng	phonemic	20	200	0.7931436871098595	0.0058790643596400155
gold	Eng	phonemic	20	500	0.7909773167051313	0.005353361800950287
gold	Eng	htk_80	20	5	0.6701032792529277	0.007294680611608777
gold	Eng	htk_80	20	10	0.7130052683548889	0.005501321586012642
gold	Eng	htk_80	20	20	0.7278328554367749	0.005771910425171088
gold	Eng	htk_80	20	50	0.7431097781874825	0.005657468787410552
gold	Eng	htk_80	20	100	0.7510589577318667	0.005992661437325282
gold	Eng	htk_80	20	200	0.7451902456697995	0.005611110920533046
gold	Eng	htk_80	20	500	0.7501588608477623	0.005658415540184737
gold	Eng	htk_160	20	5	0.6685272313230041	0.006523474021133027
gold	Eng	htk_160	20	10	0.7116545352263083	0.005749408358261565
gold	Eng	htk_160	20	20	0.7193770056558642	0.005545974937871472
gold	Eng	htk_160	20	50	0.7293835616919978	0.006036387196825574
gold	Eng	htk_160	20	100	0.7252586024777381	0.0055863966338286376
gold	Eng	htk_160	20	200	0.7320668296807428	0.005778572701769212
gold	Eng	htk_160	20	500	0.7312917324914171	0.005477368734013157
gold	Eng	htk_320	20	5	0.6618750840940983	0.005638305270620883
gold	Eng	htk_320	20	10	0.7024658626928257	0.0050848504632032615
gold	Eng	htk_320	20	20	0.7089481156462013	0.005159047101447533
gold	Eng	htk_320	20	50	0.7166787620063579	0.005401364218066687
gold	Eng	htk_320	20	100	0.7096294868604269	0.005925060247912589
gold	Eng	htk_320	20	200	0.7076630183861435	0.004715636172300612
gold	Eng	htk_320	20	500	0.7073254297122817	0.005168822830932281
gold	Eng	h_2	50	5	0.5038531517971346	0.03373419772010662
gold	Eng	h_2	50	10	0.5067485436845405	0.036214764308901
gold	Eng	h_2	50	20	0.5017565985669169	0.03078762803833782
gold	Eng	h_2	50	50	0.5047985076375257	0.03027515313312111
gold	Eng	h_2	50	100	0.5148559534268324	0.03662897526550939
gold	Eng	h_2	50	200	0.5283621297263495	0.030636667679660532
gold	Eng	h_2	50	500	0.5254826651364046	0.039331830442494234
gold	Eng	h_4	50	5	0.5186178624394056	0.02219227040253522
gold	Eng	h_4	50	10	0.5186020280800282	0.019563660105312897
gold	Eng	h_4	50	20	0.5267903958800715	0.020741053253066855
gold	Eng	h_4	50	50	0.52881298608559	0.019955506260386682
gold	Eng	h_4	50	100	0.528870486481092	0.019628584745082018
gold	Eng	h_4	50	200	0.5330326824413468	0.021687333501821674
gold	Eng	h_4	50	500	0.5121393283040289	0.02004412698401495
gold	Eng	h_10	50	5	0.5664855036836961	0.01756050241417836
gold	Eng	h_10	50	10	0.5947333578443789	0.018354743294140323
gold	Eng	h_10	50	20	0.5795404706983225	0.018046873651242978
gold	Eng	h_10	50	50	0.5403154995342636	0.016656399426030564
gold	Eng	h_10	50	100	0.5449568384924667	0.01673337619268736
gold	Eng	h_10	50	200	0.5482882218570544	0.01524222282304964
gold	Eng	h_10	50	500	0.5521343245516611	0.01566084017891966
gold	Eng	h_19	50	5	0.5815116911042977	0.018434765896188934
gold	Eng	h_19	50	10	0.58457518035535	0.018013512043388333
gold	Eng	h_19	50	20	0.6007467885202413	0.01956829703533684
gold	Eng	h_19	50	50	0.5958153015768566	0.017193024686058246
gold	Eng	h_19	50	100	0.6116798274855967	0.017552396678746644
gold	Eng	h_19	50	200	0.60668658260066	0.014818897004707949
gold	Eng	h_19	50	500	0.5976253030767233	0.01633163170444739
gold	Eng	phonemic	50	5	0.7143157057855898	0.0070600131296248226
gold	Eng	phonemic	50	10	0.7722261748922742	0.006570040244344606
gold	Eng	phonemic	50	20	0.795552357523386	0.005510638527854391
gold	Eng	phonemic	50	50	0.8059584599986647	0.004931987666408734
gold	Eng	phonemic	50	100	0.8054475967677025	0.005080116650126867
gold	Eng	phonemic	50	200	0.8048244922869274	0.004975181529378686
gold	Eng	phonemic	50	500	0.7821136154640285	0.005136212336702431
gold	Eng	htk_80	50	5	0.6874119009196703	0.005916387787258073
gold	Eng	htk_80	50	10	0.7258402459118392	0.007021027184563846
gold	Eng	htk_80	50	20	0.745135745706421	0.006624460652489879
gold	Eng	htk_80	50	50	0.7514184165543684	0.005274193949975309
gold	Eng	htk_80	50	100	0.7551383022655682	0.0050752677415326665
gold	Eng	htk_80	50	200	0.7559179469257519	0.00557226589995712
gold	Eng	htk_80	50	500	0.739583603219896	0.004814395715914589
gold	Eng	htk_160	50	5	0.7028752858919194	0.0067832579309564265
gold	Eng	htk_160	50	10	0.7323489623336754	0.0061024484513297885
gold	Eng	htk_160	50	20	0.7476230537014792	0.00551045411746765
gold	Eng	htk_160	50	50	0.7502141457912629	0.004431184882355569
gold	Eng	htk_160	50	100	0.7433169808498229	0.005467825218047721
gold	Eng	htk_160	50	200	0.7504589229197594	0.005724118635848897
gold	Eng	htk_160	50	500	0.732688526164428	0.005730968780157539
gold	Eng	htk_320	50	5	0.6534119646871928	0.005655797883188189
gold	Eng	htk_320	50	10	0.7030774794274406	0.0056723637668350925
gold	Eng	htk_320	50	20	0.7187340186157006	0.005328000361450308
gold	Eng	htk_320	50	50	0.7274968489612013	0.0050408822403330885
gold	Eng	htk_320	50	100	0.7216230981951839	0.005597197948016232
gold	Eng	htk_320	50	200	0.7154562070802588	0.004860686501987503
gold	Eng	htk_320	50	500	0.7107325305514637	0.005235096219940193
gold	Eng	h_2	100	5	0.5000682738238327	0.03131724059081711
gold	Eng	h_2	100	10	0.4993292824960601	0.031449594660263785
gold	Eng	h_2	100	20	0.5034247903604561	0.031194597019205073
gold	Eng	h_2	100	50	0.49828039067020446	0.03303008885479177
gold	Eng	h_2	100	100	0.5143512235744142	0.030801165589465794
gold	Eng	h_2	100	200	0.4941550999861996	0.03573326469702825
gold	Eng	h_2	100	500	0.52431008493947	0.03322902107515177
gold	Eng	h_4	100	5	0.5022928724621412	0.019555840798334174
gold	Eng	h_4	100	10	0.5053864677818262	0.02217297221268286
gold	Eng	h_4	100	20	0.5188546068792372	0.021595406572325074
gold	Eng	h_4	100	50	0.5109473273469683	0.021534730154150597
gold	Eng	h_4	100	100	0.5186822055974609	0.02301546197606598
gold	Eng	h_4	100	200	0.5161588185762337	0.021013221868141647
gold	Eng	h_4	100	500	0.5018785059862406	0.02350901827415098
gold	Eng	h_10	100	5	0.5592791639626499	0.015413453758559478
gold	Eng	h_10	100	10	0.5947809863038596	0.016716453731208405
gold	Eng	h_10	100	20	0.5946476758698043	0.016580960153513218
gold	Eng	h_10	100	50	0.5749676450257072	0.01702431877091705
gold	Eng	h_10	100	100	0.5619636332877087	0.01673075552195489
gold	Eng	h_10	100	200	0.5689221652448957	0.01651436071937616
gold	Eng	h_10	100	500	0.5696384169674448	0.013397860852320375
gold	Eng	h_19	100	5	0.5552830782115629	0.019258425751290265
gold	Eng	h_19	100	10	0.5767715105282737	0.017860673324951098
gold	Eng	h_19	100	20	0.595646403838042	0.017726972457369414
gold	Eng	h_19	100	50	0.5852560888973727	0.0168146958933268
gold	Eng	h_19	100	100	0.5971402416851539	0.017080629088179203
gold	Eng	h_19	100	200	0.6012906177192424	0.017924109942782013
gold	Eng	h_19	100	500	0.5959002792803889	0.015201202481880548
gold	Eng	phonemic	100	5	0.7236907582415671	0.0068101783340053955
gold	Eng	phonemic	100	10	0.7713438508119772	0.005940046159280535
gold	Eng	phonemic	100	20	0.7949869446746376	0.005444737790026381
gold	Eng	phonemic	100	50	0.8085539194191679	0.0061505092039627176
gold	Eng	phonemic	100	100	0.8018792953527877	0.005456289714557591
gold	Eng	phonemic	100	200	0.7988566562557269	0.005471242017039069
gold	Eng	phonemic	100	500	0.7553544516831611	0.005462142281642699
gold	Eng	htk_80	100	5	0.6934427640092342	0.007618856255683841
gold	Eng	htk_80	100	10	0.7284598754463125	0.005981180629767453
gold	Eng	htk_80	100	20	0.7514658726510904	0.006075079438608313
gold	Eng	htk_80	100	50	0.7579573081054614	0.005283983891309104
gold	Eng	htk_80	100	100	0.7555202582098183	0.005875858096700059
gold	Eng	htk_80	100	200	0.7502520304986362	0.005668863083953782
gold	Eng	htk_80	100	500	0.71598673700768	0.005258885957033525
gold	Eng	htk_160	100	5	0.7074388197362595	0.0063924781314268365
gold	Eng	htk_160	100	10	0.7264951650856538	0.00620234461647113
gold	Eng	htk_160	100	20	0.750087105986282	0.005873934812595591
gold	Eng	htk_160	100	50	0.7494568063575155	0.005160483111999565
gold	Eng	htk_160	100	100	0.742985804675792	0.005196775442638419
gold	Eng	htk_160	100	200	0.7397960695692639	0.005361498262606465
gold	Eng	htk_160	100	500	0.699824788250814	0.0056953131037920076
gold	Eng	htk_320	100	5	0.6704066000551754	0.005546757658183879
gold	Eng	htk_320	100	10	0.7001128225516986	0.006186812487845029
gold	Eng	htk_320	100	20	0.7254026593790485	0.004828213913432645
gold	Eng	htk_320	100	50	0.7178456175298424	0.005396293986885589
gold	Eng	htk_320	100	100	0.7204117257401541	0.004833320843725541
gold	Eng	htk_320	100	200	0.7181256630964072	0.005425319192036537
gold	Eng	htk_320	100	500	0.694642601913642	0.004755844327331467
gold	Eng	h_2	200	5	0.4983391697290335	0.028961427154539504
gold	Eng	h_2	200	10	0.5167864075858173	0.02913830292300924
gold	Eng	h_2	200	20	0.5192762101167255	0.03369099294056041
gold	Eng	h_2	200	50	0.506461511078084	0.03096873238922847
gold	Eng	h_2	200	100	0.5179892205627208	0.03232940577820194
gold	Eng	h_2	200	200	0.5018029832711631	0.03317778586662857
gold	Eng	h_2	200	500	0.5161622120112166	0.03210235350741851
gold	Eng	h_4	200	5	0.5035962824784125	0.020502842634502864
gold	Eng	h_4	200	10	0.5171793247987982	0.021729242156919237
gold	Eng	h_4	200	20	0.5155402087091367	0.02006357947573265
gold	Eng	h_4	200	50	0.5237877820619211	0.02083788312388793
gold	Eng	h_4	200	100	0.5149877294615589	0.02175596774575606
gold	Eng	h_4	200	200	0.5026354514630188	0.020873249608055085
gold	Eng	h_4	200	500	0.5134528835075087	0.021666838048848516
gold	Eng	h_10	200	5	0.5589218603773506	0.017875998912749814
gold	Eng	h_10	200	10	0.5675542538630206	0.015374975963050458
gold	Eng	h_10	200	20	0.5920116974837951	0.017155650595301053
gold	Eng	h_10	200	50	0.5620250567056414	0.01729840410620542
gold	Eng	h_10	200	100	0.5533086292170387	0.01779940778597337
gold	Eng	h_10	200	200	0.5659803284177802	0.01770733574591293
gold	Eng	h_10	200	500	0.5581358577504391	0.016413886906444127
gold	Eng	h_19	200	5	0.5731944594782289	0.017179225746255872
gold	Eng	h_19	200	10	0.5783100048177002	0.02016207606593293
gold	Eng	h_19	200	20	0.5835319739924039	0.014928810798934893
gold	Eng	h_19	200	50	0.5944718413772022	0.016966109788086374
gold	Eng	h_19	200	100	0.5932600537977739	0.0169195691428973
gold	Eng	h_19	200	200	0.582604516381223	0.01520814020656169
gold	Eng	h_19	200	500	0.5986978698884593	0.01679416158024211
gold	Eng	phonemic	200	5	0.7304465559265537	0.005805673049993168
gold	Eng	phonemic	200	10	0.7672396004300345	0.0059531409383898745
gold	Eng	phonemic	200	20	0.7876683406979386	0.005473326722056606
gold	Eng	phonemic	200	50	0.8051569290713032	0.005219230799264689
gold	Eng	phonemic	200	100	0.7960159701187667	0.005515093037164282
gold	Eng	phonemic	200	200	0.7762311265784296	0.005145255204456288
gold	Eng	phonemic	200	500	0.7652258791906442	0.006204693069029091
gold	Eng	htk_80	200	5	0.6956388528561511	0.00675445462622669
gold	Eng	htk_80	200	10	0.7229238812971324	0.005872360323483478
gold	Eng	htk_80	200	20	0.7378812128640161	0.006341573330395962
gold	Eng	htk_80	200	50	0.7500510928302322	0.005690257017283721
gold	Eng	htk_80	200	100	0.7478230152586821	0.0051817620654349035
gold	Eng	htk_80	200	200	0.7372278046939786	0.005042107054719959
gold	Eng	htk_80	200	500	0.7200615231403669	0.006000130782732704
gold	Eng	htk_160	200	5	0.7019626426313219	0.0059943417428947555
gold	Eng	htk_160	200	10	0.7345897600759392	0.005864417392054644
gold	Eng	htk_160	200	20	0.7462198375166363	0.005645635791212053
gold	Eng	htk_160	200	50	0.7520730059059421	0.005881313000591525
gold	Eng	htk_160	200	100	0.7432297103025651	0.005710621547188122
gold	Eng	htk_160	200	200	0.7312542987371732	0.0058954702349526406
gold	Eng	htk_160	200	500	0.718060787230832	0.005569095176023667
gold	Eng	htk_320	200	5	0.6651182962257383	0.005888840833251691
gold	Eng	htk_320	200	10	0.696349236458985	0.005164244730214831
gold	Eng	htk_320	200	20	0.7193245241626184	0.005446539957409765
gold	Eng	htk_320	200	50	0.7186794695827445	0.005046343542800588
gold	Eng	htk_320	200	100	0.7187987187470561	0.004814165049897255
gold	Eng	htk_320	200	200	0.7138211380267974	0.0051494375477149044
gold	Eng	htk_320	200	500	0.6943150709423184	0.004720521406221746
gold	Eng	h_2	500	5	0.4889600696983631	0.039242677357654715
gold	Eng	h_2	500	10	0.4815166818298129	0.035778485172893004
gold	Eng	h_2	500	20	0.4883062521475712	0.037887534401802765
gold	Eng	h_2	500	50	0.5048052000951431	0.03784238794610645
gold	Eng	h_2	500	100	0.4916460022933571	0.03611475588026979
gold	Eng	h_2	500	200	0.5003882332823186	0.039923389926428195
gold	Eng	h_2	500	500	0.4891815008464369	0.03352938300075998
gold	Eng	h_4	500	5	0.5116551804336829	0.021923406875804772
gold	Eng	h_4	500	10	0.49893835360502775	0.021420390613872152
gold	Eng	h_4	500	20	0.5091234779238586	0.018008526236177883
gold	Eng	h_4	500	50	0.48572359877694155	0.021353175922573017
gold	Eng	h_4	500	100	0.49581091686385464	0.020819915845512918
gold	Eng	h_4	500	200	0.4929967960742718	0.023111296010103193
gold	Eng	h_4	500	500	0.4965476624090379	0.019598647188261757
gold	Eng	h_10	500	5	0.5426439831101775	0.018195718435395206
gold	Eng	h_10	500	10	0.5649988219127655	0.018292416020472643
gold	Eng	h_10	500	20	0.5627844835940172	0.01565337113405453
gold	Eng	h_10	500	50	0.5726826771659072	0.01721008612423373
gold	Eng	h_10	500	100	0.5667647454441792	0.016815189374882532
gold	Eng	h_10	500	200	0.5652906979961912	0.016943145337369046
gold	Eng	h_10	500	500	0.5641763932828593	0.01641518611662237
gold	Eng	h_19	500	5	0.5431843908000401	0.01823712305089331
gold	Eng	h_19	500	10	0.5631410422997956	0.016719614807759773
gold	Eng	h_19	500	20	0.5689934020086572	0.01567628788039857
gold	Eng	h_19	500	50	0.5750001868888688	0.016022130509633695
gold	Eng	h_19	500	100	0.5945694680469827	0.018999034346847316
gold	Eng	h_19	500	200	0.5927023878454464	0.019234735270837442
gold	Eng	h_19	500	500	0.5941400539593769	0.018198153007088026
gold	Eng	phonemic	500	5	0.7163010764123879	0.00627993439335753
gold	Eng	phonemic	500	10	0.7477930211353768	0.007426306232028653
gold	Eng	phonemic	500	20	0.7727083714197108	0.005770993198784678
gold	Eng	phonemic	500	50	0.7786202444536873	0.0060437238128188174
gold	Eng	phonemic	500	100	0.7623313019027609	0.005335564423452504
gold	Eng	phonemic	500	200	0.760412519153083	0.006796685832895116
gold	Eng	phonemic	500	500	0.7626649923860974	0.006110718386601422
gold	Eng	htk_80	500	5	0.6889201826542436	0.0072754162641119466
gold	Eng	htk_80	500	10	0.719362050778871	0.0059120017577823855
gold	Eng	htk_80	500	20	0.7338932316178755	0.005687237689201726
gold	Eng	htk_80	500	50	0.7267289511686594	0.006188165307849109
gold	Eng	htk_80	500	100	0.7224821440587992	0.0057148588574322725
gold	Eng	htk_80	500	200	0.7220842803053173	0.005508276623371144
gold	Eng	htk_80	500	500	0.7213498340817333	0.005351828383905301
gold	Eng	htk_160	500	5	0.6965359298087948	0.005315912603598929
gold	Eng	htk_160	500	10	0.7195485075606328	0.005838235240940361
gold	Eng	htk_160	500	20	0.732369876633253	0.005908116678107973
gold	Eng	htk_160	500	50	0.7296706842043545	0.005303853818953372
gold	Eng	htk_160	500	100	0.7168227140932208	0.006028050303248761
gold	Eng	htk_160	500	200	0.716869683980897	0.0059732534075810865
gold	Eng	htk_160	500	500	0.7170685449386138	0.0056237668522973565
gold	Eng	htk_320	500	5	0.6784297878465618	0.0059992065966777315
gold	Eng	htk_320	500	10	0.6994439198441357	0.005863359518039093
gold	Eng	htk_320	500	20	0.7092342467001239	0.005185433580577881
gold	Eng	htk_320	500	50	0.7174661500307917	0.005308192276733099
gold	Eng	htk_320	500	100	0.7036252023462082	0.0056181262292560865
gold	Eng	htk_320	500	200	0.7052302158900042	0.005363439709900476
gold	Eng	htk_320	500	500	0.7039656802130723	0.004947315695717866
