Segmentation	language	variation	context	dimension	AUC	StD
gold	Jap	phonemic	50	100	0.814903465077924	0.011182867304966588
gold	Jap	phonemic	50	200	0.8182085869973165	0.012193934543099475
gold	Jap	phonemic	50	500	0.8212437841055834	0.012581988378353781
gold	Jap	htk_50	50	5	0.7655896865859165	0.012228709079929413
gold	Jap	htk_50	50	10	0.7994902779367122	0.009328291912224012
gold	Jap	htk_50	50	20	0.8307455952582166	0.009160808247811656
gold	Jap	htk_50	50	50	0.8209316630865595	0.008159761206360241
gold	Jap	htk_50	50	100	0.8067757252129126	0.009882755249576618
gold	Jap	htk_50	50	200	0.7847722800619614	0.009530046571424498
gold	Jap	htk_50	50	500	0.7827770356262131	0.009323102322519606
gold	Jap	htk_100	50	5	0.7563407598820442	0.010825873737236846
gold	Jap	htk_100	50	10	0.7812777646218463	0.009581276523614006
gold	Jap	htk_100	50	20	0.8104524301463172	0.008764293835799282
gold	Jap	htk_100	50	50	0.8061888546374648	0.008723168999710505
gold	Jap	htk_100	50	100	0.7697292373903346	0.009453924770806105
gold	Jap	htk_100	50	200	0.766521686611339	0.010905900906757722
gold	Jap	htk_100	50	500	0.7650162301291155	0.009809995546706975
gold	Jap	htk_200	50	5	0.6974640734315549	0.012028490410929136
gold	Jap	htk_200	50	10	0.757689146345224	0.009846001217960448
gold	Jap	htk_200	50	20	0.7786890177808188	0.011053961604276805
gold	Jap	htk_200	50	50	0.7670587751245393	0.01017507522347191
gold	Jap	htk_200	50	100	0.7275848826867365	0.008460166365192532
gold	Jap	htk_200	50	200	0.7127328383065233	0.009648101129450505
gold	Jap	htk_200	50	500	0.7121222537760236	0.010336282418946042
gold	Jap	h_2	100	5	0.5134659474457767	0.046667460758957446
gold	Jap	h_2	100	10	0.5262672480950857	0.057071934247297416
gold	Jap	h_2	100	20	0.5451615869770392	0.05414786721174367
gold	Jap	h_2	100	50	0.5384848879601518	0.055961812249790376
gold	Jap	h_2	100	100	0.5383997107110889	0.05489529010044314
gold	Jap	h_2	100	200	0.5541643771074175	0.05595952900576987
gold	Jap	h_2	100	500	0.5615628947302875	0.04684408228739869
gold	Jap	h_4	100	5	0.4949226541940133	0.04364996314971263
gold	Jap	h_4	100	10	0.49850370958673074	0.04149258796914906
gold	Jap	h_4	100	20	0.4766541951427219	0.035900904740731036
gold	Jap	h_4	100	50	0.5020874240119804	0.042387709524058154
gold	Jap	h_4	100	100	0.4982945457796776	0.041241941610027005
gold	Jap	h_4	100	200	0.5003418928242095	0.03846754062949032
gold	Jap	h_4	100	500	0.4974308288262341	0.0486933460855552
gold	Jap	h_8	100	5	0.5940541902379658	0.02543431418497703
gold	Jap	h_8	100	10	0.5906908255428227	0.025136146009841986
gold	Jap	h_8	100	20	0.6074590403550828	0.024787696417981613
gold	Jap	h_8	100	50	0.6039246562469397	0.021356137176178982
gold	Jap	h_8	100	100	0.5952870594964508	0.025661690203041
gold	Jap	h_8	100	200	0.5952745651225202	0.0232141888591259
gold	Jap	h_8	100	500	0.5972835233127215	0.023206803738094067
gold	Jap	h_13	100	5	0.5860303620063142	0.025325678605322553
gold	Jap	h_13	100	10	0.5854352933940719	0.02981173585589422
gold	Jap	h_13	100	20	0.6075330990342517	0.026004017987936348
gold	Jap	h_13	100	50	0.6375301651497038	0.030576710450551596
gold	Jap	h_13	100	100	0.6209460919105925	0.028101250971708652
gold	Jap	h_13	100	200	0.6304731902049712	0.026716007517564627
gold	Jap	h_13	100	500	0.6268762001937894	0.029887148110945366
gold	Jap	phonemic	100	5	0.7475115894881121	0.015428732596481922
gold	Jap	phonemic	100	10	0.8119860183898011	0.013535106397205237
gold	Jap	phonemic	100	20	0.8320827207696765	0.012710113885646366
gold	Jap	phonemic	100	50	0.8214419368948108	0.013969819031097182
gold	Jap	phonemic	100	100	0.8251561379470667	0.011817563760289342
gold	Jap	phonemic	100	200	0.826955083373038	0.011161213073334357
gold	Jap	phonemic	100	500	0.8280534023187769	0.012637988853643851
gold	Jap	htk_50	100	5	0.7451746872246319	0.010597163401115897
gold	Jap	htk_50	100	10	0.7858583472815284	0.01015848539951269
gold	Jap	htk_50	100	20	0.8091245037387165	0.009200657548581521
gold	Jap	htk_50	100	50	0.7792137478635359	0.008907263984454558
gold	Jap	htk_50	100	100	0.7892963500146913	0.009948769896975187
gold	Jap	htk_50	100	200	0.7870262175233897	0.00987502972327758
gold	Jap	htk_50	100	500	0.7890773076782288	0.010539291891153898
gold	Jap	htk_100	100	5	0.7306038030677374	0.010429831795706154
gold	Jap	htk_100	100	10	0.7619890175094555	0.01025995499644617
gold	Jap	htk_100	100	20	0.7889120357263097	0.010304426302822791
gold	Jap	htk_100	100	50	0.7642133226098841	0.010167247918672323
gold	Jap	htk_100	100	100	0.7655383195925337	0.01030965113908877
gold	Jap	htk_100	100	200	0.7633105193580692	0.010902294864212098
gold	Jap	htk_100	100	500	0.7664900346946537	0.01015410074427329
gold	Jap	htk_200	100	5	0.701285641696404	0.010782227629689257
gold	Jap	htk_200	100	10	0.7482114435111332	0.009840335364681905
gold	Jap	htk_200	100	20	0.7691526829267714	0.008250923479652467
gold	Jap	htk_200	100	50	0.7384897819503259	0.009702482202931583
gold	Jap	htk_200	100	100	0.7287563895456414	0.009563721036456937
gold	Jap	htk_200	100	200	0.7309862942193308	0.010505180194705106
gold	Jap	htk_200	100	500	0.730423167452971	0.009474505558442434
gold	Jap	h_2	200	5	0.4772326906488709	0.05462750121024305
gold	Jap	h_2	200	10	0.49343461283464685	0.050734468333633605
gold	Jap	h_2	200	20	0.5014189701332264	0.05074474016903759
gold	Jap	h_2	200	50	0.49716630524249567	0.05945992423992042
gold	Jap	h_2	200	100	0.4966310687827364	0.05324007208221708
gold	Jap	h_2	200	200	0.4947443206121961	0.05745392408377212
gold	Jap	h_2	200	500	0.503819948450769	0.05850426385115379
gold	Jap	h_4	200	5	0.5184658321387362	0.048682648902699646
gold	Jap	h_4	200	10	0.4924188194689743	0.04325154873550954
gold	Jap	h_4	200	20	0.5097011392961949	0.04450391489165708
gold	Jap	h_4	200	50	0.5001229109304716	0.044527872798119504
gold	Jap	h_4	200	100	0.5067174026910836	0.04414406913257138
gold	Jap	h_4	200	200	0.5074680070140968	0.042480929132283546
gold	Jap	h_4	200	500	0.5043326018868863	0.043731338440212965
gold	Jap	h_8	200	5	0.5613505690635643	0.023486471744406066
gold	Jap	h_8	200	10	0.5511829242835562	0.023063458039592564
gold	Jap	h_8	200	20	0.5667331573680918	0.02326780657094414
gold	Jap	h_8	200	50	0.5722505482900938	0.02652865271284907
gold	Jap	h_8	200	100	0.5715394406741495	0.02538067650559514
gold	Jap	h_8	200	200	0.5695084818195361	0.029463791596467934
gold	Jap	h_8	200	500	0.5665522157279278	0.02217649427200527
gold	Jap	h_13	200	5	0.5648266553032976	0.030612266924340135
gold	Jap	h_13	200	10	0.5838435684973371	0.02562501885138252
gold	Jap	h_13	200	20	0.5767035247849236	0.027955525345640404
gold	Jap	h_13	200	50	0.5911410781281302	0.03043875988242916
gold	Jap	h_13	200	100	0.5925115566354985	0.027566719155847734
gold	Jap	h_13	200	200	0.5955314799724166	0.02908238464986404
gold	Jap	h_13	200	500	0.5845035838004499	0.02918205227565768
gold	Jap	phonemic	200	5	0.7303589321151517	0.017131485647129543
gold	Jap	phonemic	200	10	0.7794642454810802	0.015578486819989865
gold	Jap	phonemic	200	20	0.7994062903526565	0.015567669575153839
gold	Jap	phonemic	200	50	0.7987898587090103	0.013303194821049651
gold	Jap	phonemic	200	100	0.7995453234785939	0.014242805898365707
gold	Jap	phonemic	200	200	0.8021015944202523	0.014238695213770235
gold	Jap	phonemic	200	500	0.7980476912578781	0.014338413721365283
gold	Jap	htk_50	200	5	0.7340796956924791	0.012820025320608499
gold	Jap	htk_50	200	10	0.7722286192015472	0.01110213207363617
gold	Jap	htk_50	200	20	0.7764534098583082	0.013456597517475626
gold	Jap	htk_50	200	50	0.7689510952149893	0.011178169636200167
gold	Jap	htk_50	200	100	0.7662596528930777	0.01214259651660168
gold	Jap	htk_50	200	200	0.7674831377707796	0.011694897794904971
gold	Jap	htk_50	200	500	0.7654600551475518	0.00973275462251203
gold	Jap	htk_100	200	5	0.7121040047630102	0.010868772501231385
gold	Jap	htk_100	200	10	0.7343977060250831	0.010810927354325156
gold	Jap	htk_100	200	20	0.7485842178058354	0.010648780175103482
gold	Jap	htk_100	200	50	0.7470697240461293	0.011489754087110938
gold	Jap	htk_100	200	100	0.7472901532632487	0.011946001641322802
gold	Jap	htk_100	200	200	0.7469446922414987	0.012428238610102633
gold	Jap	htk_100	200	500	0.7460713303330603	0.008450249485109702
gold	Jap	htk_200	200	5	0.6908152121523985	0.011096320036146077
gold	Jap	htk_200	200	10	0.730584294483681	0.010547612895505458
gold	Jap	htk_200	200	20	0.7317767747497399	0.009272365076888047
gold	Jap	htk_200	200	50	0.7277747322554687	0.010413474988575472
gold	Jap	htk_200	200	100	0.7277857807636825	0.009865228787887008
gold	Jap	htk_200	200	200	0.727760588024804	0.009387984962256214
gold	Jap	htk_200	200	500	0.7269255922072468	0.011176719808342535
gold	Jap	h_2	500	5	0.4741977583571012	0.05508666248093781
gold	Jap	h_2	500	10	0.49854647298364435	0.05622490827451201
gold	Jap	h_2	500	20	0.48533071902778874	0.06402413135317732
gold	Jap	h_2	500	50	0.4942569484227436	0.05981669470244827
gold	Jap	h_2	500	100	0.5133998760781434	0.0592631425535114
gold	Jap	h_2	500	200	0.5078914950984903	0.052633238279991695
gold	Jap	h_2	500	500	0.48883954176930966	0.05219053275169223
gold	Jap	h_4	500	5	0.5101932405041403	0.04372529702837384
gold	Jap	h_4	500	10	0.4977563699512364	0.043547242986377625
gold	Jap	h_4	500	20	0.5081884304833096	0.04747369214749234
gold	Jap	h_4	500	50	0.5122362467639193	0.046392523744908626
gold	Jap	h_4	500	100	0.5125742500110707	0.04653924700397681
gold	Jap	h_4	500	200	0.507534697554933	0.04268413836728735
gold	Jap	h_4	500	500	0.5059403815620248	0.045812353308975956
gold	Jap	h_8	500	5	0.5180187501451937	0.028021419861802642
gold	Jap	h_8	500	10	0.5263693409821749	0.02770164735698692
gold	Jap	h_8	500	20	0.5397753371609373	0.027636762059063083
gold	Jap	h_8	500	50	0.533658659156005	0.028927056206902377
gold	Jap	h_8	500	100	0.5349746989752419	0.025237227041814858
gold	Jap	h_8	500	200	0.5334671923913442	0.027630534025533688
gold	Jap	h_8	500	500	0.5335970324153976	0.029676115607184646
gold	Jap	h_13	500	5	0.4840897144164888	0.029007527004602084
gold	Jap	h_13	500	10	0.5162940274851496	0.030430221988880145
gold	Jap	h_13	500	20	0.5026600744570341	0.025617105253254682
gold	Jap	h_13	500	50	0.5111975825068606	0.029481338636361445
gold	Jap	h_13	500	100	0.5089249973565813	0.029310569813576336
gold	Jap	h_13	500	200	0.505394530022368	0.030889319075353236
gold	Jap	h_13	500	500	0.5060993636358081	0.029338616464520344
gold	Jap	phonemic	500	5	0.6510709479656834	0.016518565500383355
gold	Jap	phonemic	500	10	0.692240764293369	0.017371512443579425
gold	Jap	phonemic	500	20	0.7054035097931903	0.01571538529037776
gold	Jap	phonemic	500	50	0.7037819476994526	0.015966426395045873
gold	Jap	phonemic	500	100	0.7019091316246272	0.016964900214213458
gold	Jap	phonemic	500	200	0.7039987814894029	0.0160633386488329
gold	Jap	phonemic	500	500	0.7015661513095796	0.015216025474577422
gold	Jap	htk_50	500	5	0.6610713621205752	0.01303284964639282
gold	Jap	htk_50	500	10	0.6862090434477041	0.014298104836291277
gold	Jap	htk_50	500	20	0.6893572596542116	0.013347083450510703
gold	Jap	htk_50	500	50	0.6881775893573028	0.013077469068952359
gold	Jap	htk_50	500	100	0.6906039850045985	0.012880846539352533
gold	Jap	htk_50	500	200	0.6860627797270599	0.012439011450470008
gold	Jap	htk_50	500	500	0.6870864757214687	0.012401270258961409
gold	Jap	htk_100	500	5	0.6651984153051085	0.011490044545121094
gold	Jap	htk_100	500	10	0.6899396068923223	0.01211544430525065
gold	Jap	htk_100	500	20	0.6911538192721904	0.011408129418323358
gold	Jap	htk_100	500	50	0.6924137593692259	0.01189163505350888
gold	Jap	htk_100	500	100	0.6935303836321743	0.012036163772140031
gold	Jap	htk_100	500	200	0.6927479524098641	0.012477578487068139
gold	Jap	htk_100	500	500	0.6943619100204717	0.013745393567016867
gold	Jap	htk_200	500	5	0.650861563049441	0.012089852895907088
gold	Jap	htk_200	500	10	0.6632741267829543	0.012531054838678493
gold	Jap	htk_200	500	20	0.6675793737006102	0.011954808500808135
gold	Jap	htk_200	500	50	0.6686517876570325	0.012061429745971426
gold	Jap	htk_200	500	100	0.6699180296876774	0.012401351551874192
gold	Jap	htk_200	500	200	0.6702612818643283	0.012765797417995526
gold	Jap	htk_200	500	500	0.6689519752821824	0.012922592089365654
