Segmentation      language        variation       context   dimension       AUC   StD
gold	Eng	h_2	20	200	0.5246477239764324	0.03350616239840917
gold	Eng	h_4	20	200	0.5148076107109228	0.018080680278598583
gold	Eng	h_10	20	200	0.5511292941337471	0.01814567244316403
gold	Eng	h_19	20	200	0.608713002633279	0.01817425924005394
gold	Eng	phonemic	20	200	0.7996330370527156	0.005295300641512053
gold	Eng	htk_80	20	200	0.7537663587671094	0.0058649016617163775
gold	Eng	htk_160	20	200	0.7250771607284717	0.004946602274371288
gold	Eng	htk_320	20	200	0.7115858497490867	0.004989348801896386
